timestamp,server,cpu_pct,memory_mb,disk_io_mbps,network_mbps,request_count,error_count
2025-10-01T07:55:00,worker-01,47.8,2572,3.33,94.5,103,0
2025-10-01T07:55:00,db-primary,87.6,2769,47.63,55.54,251,0
2025-10-01T08:00:00,web-01,46.4,4980,17.51,71.51,485,4
2025-10-01T08:00:00,web-02,70.6,1312,46.24,8.9,364,6
2025-10-01T08:00:00,worker-01,69.3,3308,34.26,36.44,320,4
2025-10-01T08:00:00,db-primary,56.1,1646,37.7,44.51,352,3
2025-10-01T08:05:00,web-01,42.4,7517,34.91,62.01,76,1
2025-10-01T08:05:00,web-02,45.6,7621,28.64,48.41,276,5
2025-10-01T08:05:00,worker-01,64.9,2988,36.61,35.34,496,0
2025-10-01T08:05:00,db-primary,8.3,5831,32.71,16.15,115,2
2025-10-01T08:10:00,web-01,47.0,6661,9.86,22.8,166,2
2025-10-01T08:10:00,web-02,92.6,2961,35.92,46.28,369,1
2025-10-01T08:10:00,worker-01,30.8,7382,22.21,97.14,13,1
2025-10-01T08:10:00,db-primary,39.0,3894,30.87,35.91,243,4
2025-10-01T08:15:00,web-01,63.2,1786,15.21,44.57,148,0
2025-10-01T08:15:00,web-02,58.5,3158,2.11,57.13,334,0
2025-10-01T08:15:00,worker-01,67.4,689,43.02,83.31,109,1
2025-10-01T08:15:00,db-primary,5.3,5652,11.59,58.5,134,2
2025-10-01T08:20:00,web-01,57.4,2133,49.53,93.93,468,7
2025-10-01T08:20:00,web-02,82.5,1771,33.01,0.85,462,8
2025-10-01T08:20:00,worker-01,61.7,3353,23.74,65.54,16,1
2025-10-01T08:20:00,db-primary,23.9,6744,39.4,8.14,163,0
2025-10-01T08:25:00,web-01,69.8,5777,40.85,95.61,88,0
2025-10-01T08:25:00,web-02,47.7,2583,6.03,83.5,286,2
2025-10-01T08:25:00,worker-01,66.5,2859,45.66,16.37,221,2
2025-10-01T08:25:00,db-primary,66.6,4161,5.92,63.01,179,3
2025-10-01T08:30:00,web-01,71.5,829,12.43,73.27,133,2
2025-10-01T08:30:00,web-02,15.4,3038,47.8,7.85,280,2
2025-10-01T08:30:00,worker-01,76.4,1560,15.66,61.99,377,1
2025-10-01T08:30:00,db-primary,38.4,2928,34.48,40.96,491,1
2025-10-01T08:35:00,web-01,47.3,4423,4.83,49.38,18,1
2025-10-01T08:35:00,web-02,56.6,6921,2.2,58.63,228,4
2025-10-01T08:35:00,worker-01,50.8,3083,26.88,12.24,55,1
2025-10-01T08:35:00,db-primary,60.4,5121,20.79,99.9,90,0
2025-10-01T08:40:00,web-01,56.5,788,32.36,73.3,485,0
2025-10-01T08:40:00,web-02,17.4,3949,45.27,38.23,371,3
2025-10-01T08:40:00,worker-01,68.3,856,17.74,99.37,420,4
2025-10-01T08:40:00,db-primary,46.7,6806,19.81,31.03,278,1
2025-10-01T08:45:00,web-01,51.2,4829,41.14,27.69,272,5
2025-10-01T08:45:00,web-02,86.8,2056,22.7,19.41,251,2
2025-10-01T08:45:00,worker-01,66.5,1189,31.85,39.99,345,6
2025-10-01T08:45:00,db-primary,48.7,5930,28.69,61.88,260,5
2025-10-01T08:50:00,web-01,10.4,4442,17.11,61.93,288,5
2025-10-01T08:50:00,web-02,78.1,7586,1.47,1.09,190,0
2025-10-01T08:50:00,worker-01,42.4,3180,32.16,3.77,243,4
2025-10-01T08:50:00,db-primary,70.6,6723,24.97,73.7,333,2
2025-10-01T08:55:00,web-01,28.4,868,45.56,99.68,110,1
2025-10-01T08:55:00,web-02,76.0,4753,29.51,3.01,403,2
2025-10-01T08:55:00,worker-01,47.8,1610,18.25,85.32,108,1
2025-10-01T08:55:00,db-primary,91.6,2796,3.0,77.91,500,10
2025-10-01T09:00:00,web-01,91.5,6275,9.92,96.62,99,0
2025-10-01T09:00:00,web-02,60.4,7360,31.37,65.79,472,6
2025-10-01T09:00:00,worker-01,23.0,2820,4.88,73.74,223,3
2025-10-01T09:00:00,db-primary,92.9,5074,32.52,85.44,77,0
2025-10-01T09:05:00,web-01,37.9,1265,21.03,74.49,133,2
2025-10-01T09:05:00,web-02,37.4,1599,6.39,35.14,61,1
2025-10-01T09:05:00,worker-01,87.8,2601,12.21,16.44,455,7
2025-10-01T09:05:00,db-primary,63.8,5825,27.14,7.22,73,1
2025-10-01T09:10:00,web-01,70.0,5929,19.77,81.67,123,1
2025-10-01T09:10:00,web-02,94.7,1905,3.72,99.22,57,1
2025-10-01T09:10:00,worker-01,66.1,3631,14.11,69.64,183,3
2025-10-01T09:10:00,db-primary,42.6,1714,37.57,26.85,139,1
2025-10-01T09:15:00,web-01,56.1,5758,34.6,89.85,292,0
2025-10-01T09:15:00,web-02,47.6,3689,47.86,13.34,346,4
2025-10-01T09:15:00,worker-01,74.3,1305,42.22,85.32,162,1
2025-10-01T09:15:00,db-primary,24.7,4436,30.05,65.17,135,2
2025-10-01T09:20:00,web-01,22.4,835,41.05,88.55,206,4
2025-10-01T09:20:00,web-02,55.1,723,16.05,96.57,268,0
2025-10-01T09:20:00,worker-01,19.7,2921,39.84,98.37,368,1
2025-10-01T09:20:00,db-primary,88.1,7383,31.15,18.67,273,4
2025-10-01T09:25:00,web-01,49.1,7506,38.87,32.15,76,0
2025-10-01T09:25:00,web-02,61.9,5088,35.54,3.59,245,2
2025-10-01T09:25:00,worker-01,30.3,1672,41.43,6.31,280,2
2025-10-01T09:25:00,db-primary,89.6,6563,15.67,61.16,137,1
2025-10-01T09:30:00,web-01,56.9,611,27.56,97.0,373,4
2025-10-01T09:30:00,web-02,8.7,5550,40.3,40.12,182,1
2025-10-01T09:30:00,worker-01,63.8,1038,34.86,12.62,251,3
2025-10-01T09:30:00,db-primary,10.4,3678,34.46,8.67,40,1
2025-10-01T09:35:00,web-01,54.7,7051,42.04,34.73,254,3
2025-10-01T09:35:00,web-02,55.5,6602,4.7,58.21,155,3
2025-10-01T09:35:00,worker-01,85.8,792,24.67,28.1,175,0
2025-10-01T09:35:00,db-primary,33.0,7095,41.2,89.22,132,0
2025-10-01T09:40:00,web-01,90.8,4563,35.92,27.69,370,4
2025-10-01T09:40:00,web-02,26.3,1750,13.02,76.33,270,2
2025-10-01T09:40:00,worker-01,76.0,4693,17.8,55.31,280,4
2025-10-01T09:40:00,db-primary,66.6,5149,9.45,50.11,385,0
2025-10-01T09:45:00,web-01,37.3,3380,13.94,76.74,244,2
2025-10-01T09:45:00,web-02,5.6,3823,41.48,14.16,86,0
2025-10-01T09:45:00,worker-01,74.6,6504,33.09,63.81,221,1
2025-10-01T09:45:00,db-primary,56.3,3774,34.69,42.29,343,2
2025-10-01T09:50:00,web-01,11.4,7617,5.92,78.29,52,0
2025-10-01T09:50:00,web-02,42.6,4614,27.7,40.47,10,1
2025-10-01T09:50:00,worker-01,92.2,3328,8.97,37.34,68,1
2025-10-01T09:50:00,db-primary,26.1,6025,31.09,44.18,130,1
2025-10-01T09:55:00,web-01,57.6,6313,48.89,82.5,178,2
2025-10-01T09:55:00,web-02,37.8,5133,47.2,56.01,300,4
2025-10-01T09:55:00,worker-01,54.0,4998,23.85,15.87,164,0
2025-10-01T09:55:00,db-primary,63.9,4400,26.19,26.98,111,0
2025-10-01T10:00:00,web-01,25.2,6305,22.6,89.73,491,3
2025-10-01T10:00:00,web-02,41.4,4892,33.25,99.08,201,0
2025-10-01T10:00:00,worker-01,41.4,1027,40.81,39.01,21,0
2025-10-01T10:00:00,db-primary,5.4,4539,12.84,30.02,137,2
2025-10-01T10:05:00,web-01,11.8,5168,33.34,99.55,442,6
2025-10-01T10:05:00,web-02,21.6,6021,32.14,18.4,51,1
2025-10-01T10:05:00,worker-01,74.0,7632,7.96,52.89,212,3
2025-10-01T10:05:00,db-primary,82.4,4111,11.72,85.78,174,0
2025-10-01T10:10:00,web-01,25.0,6615,47.25,30.61,413,3
2025-10-01T10:10:00,web-02,38.0,1867,38.86,48.63,247,1
2025-10-01T10:10:00,worker-01,78.5,7221,13.5,93.77,480,7
2025-10-01T10:10:00,db-primary,69.9,3636,14.07,77.73,201,4
2025-10-01T10:15:00,web-01,66.1,6092,10.39,80.0,312,3
2025-10-01T10:15:00,web-02,27.0,5706,33.66,34.81,273,0
2025-10-01T10:15:00,worker-01,51.2,1914,5.18,20.43,202,4
2025-10-01T10:15:00,db-primary,73.6,2767,48.59,97.31,434,3
2025-10-01T10:20:00,web-01,83.7,2442,46.99,51.86,442,0
2025-10-01T10:20:00,web-02,85.9,7332,25.12,30.56,285,0
2025-10-01T10:20:00,worker-01,64.0,3362,35.56,36.97,312,0
2025-10-01T10:20:00,db-primary,47.4,1692,32.4,11.94,240,3
2025-10-01T10:25:00,web-01,27.3,861,35.28,71.42,452,0
2025-10-01T10:25:00,web-02,71.5,3474,33.27,66.79,473,8
2025-10-01T10:25:00,worker-01,41.4,5986,40.7,70.57,210,1
2025-10-01T10:25:00,db-primary,40.5,6473,35.49,51.74,297,3
2025-10-01T10:30:00,web-01,11.2,3361,42.48,11.49,494,2
2025-10-01T10:30:00,web-02,19.3,4866,15.04,27.24,353,0
2025-10-01T10:30:00,worker-01,56.0,7441,4.31,84.01,249,0
2025-10-01T10:30:00,db-primary,50.1,6884,5.64,32.73,471,4
2025-10-01T10:35:00,web-01,80.7,2775,9.16,38.64,345,1
2025-10-01T10:35:00,web-02,68.9,2232,39.55,69.03,344,3
2025-10-01T10:35:00,worker-01,12.6,5445,33.45,30.27,227,1
2025-10-01T10:35:00,db-primary,64.9,5649,41.76,65.02,471,0
2025-10-01T10:40:00,web-01,89.2,4737,31.12,58.35,19,0
2025-10-01T10:40:00,web-02,21.3,6263,23.45,11.12,21,1
2025-10-01T10:40:00,worker-01,65.0,4907,45.47,96.26,74,1
2025-10-01T10:40:00,db-primary,30.8,4421,49.87,51.82,245,2
2025-10-01T10:45:00,web-01,15.3,4638,24.58,40.71,302,1
2025-10-01T10:45:00,web-02,24.5,6124,9.75,27.07,313,5
2025-10-01T10:45:00,worker-01,55.0,6146,46.77,29.38,109,1
2025-10-01T10:45:00,db-primary,12.7,4277,47.97,32.65,386,2
2025-10-01T10:50:00,web-01,71.0,4415,36.03,44.59,470,7
2025-10-01T10:50:00,web-02,54.5,1335,2.48,63.57,444,8
2025-10-01T10:50:00,worker-01,6.8,833,9.55,19.65,183,1
2025-10-01T10:50:00,db-primary,9.6,4082,49.04,68.41,88,0
2025-10-01T10:55:00,web-01,85.4,5516,28.74,46.2,453,5
2025-10-01T10:55:00,web-02,26.2,1281,29.06,44.99,168,1
2025-10-01T10:55:00,worker-01,9.9,2656,46.04,41.64,370,1
2025-10-01T10:55:00,db-primary,54.0,2415,18.73,36.16,223,2
2025-10-01T11:00:00,web-01,73.5,4406,40.24,96.86,429,1
2025-10-01T11:00:00,web-02,29.9,6241,31.12,26.58,491,9
2025-10-01T11:00:00,worker-01,58.9,1455,44.81,50.11,114,0
2025-10-01T11:00:00,db-primary,18.5,1464,47.1,77.53,298,1
2025-10-01T11:05:00,web-01,49.1,5575,26.58,45.98,155,3
2025-10-01T11:05:00,web-02,18.6,741,1.47,95.95,389,0
2025-10-01T11:05:00,worker-01,89.8,1938,30.4,80.52,387,4
2025-10-01T11:05:00,db-primary,80.3,1773,0.73,27.96,102,1
2025-10-01T11:10:00,web-01,25.4,5565,8.68,87.7,500,3
2025-10-01T11:10:00,web-02,26.1,3775,19.44,25.69,233,4
2025-10-01T11:10:00,worker-01,23.7,6352,19.71,57.22,496,5
2025-10-01T11:10:00,db-primary,5.8,4441,25.77,51.94,500,4
2025-10-01T11:15:00,web-01,72.7,6379,24.15,3.74,136,2
2025-10-01T11:15:00,web-02,47.6,2767,20.01,31.91,454,9
2025-10-01T11:15:00,worker-01,77.6,4242,11.4,80.8,286,1
2025-10-01T11:15:00,db-primary,23.1,1275,18.27,5.31,456,8
2025-10-01T11:20:00,web-01,94.4,2438,20.22,92.32,455,4
2025-10-01T11:20:00,web-02,63.5,6644,3.82,19.72,277,4
2025-10-01T11:20:00,worker-01,78.2,2532,2.33,0.53,226,4
2025-10-01T11:20:00,db-primary,58.5,7585,24.26,89.65,454,2
2025-10-01T11:25:00,web-01,70.6,7015,42.27,24.56,453,8
2025-10-01T11:25:00,web-02,32.6,1214,40.09,80.84,382,7
2025-10-01T11:25:00,worker-01,80.7,7116,17.59,91.28,69,0
2025-10-01T11:25:00,db-primary,52.5,6980,4.59,30.69,94,0
2025-10-01T11:30:00,web-01,75.5,1139,16.33,3.17,57,0
2025-10-01T11:30:00,web-02,22.4,2619,18.94,10.33,186,1
2025-10-01T11:30:00,worker-01,38.7,4832,11.24,58.02,410,2
2025-10-01T11:30:00,db-primary,15.9,7559,18.95,50.25,4,1
2025-10-01T11:35:00,web-01,91.1,7710,16.53,50.68,459,1
2025-10-01T11:35:00,web-02,56.3,2634,3.22,28.3,256,0
2025-10-01T11:35:00,worker-01,10.9,6566,49.76,68.54,258,1
2025-10-01T11:35:00,db-primary,17.2,6622,0.29,39.3,93,1
2025-10-01T11:40:00,web-01,42.1,1464,33.12,64.91,230,4
2025-10-01T11:40:00,web-02,58.0,1614,40.57,91.88,472,6
2025-10-01T11:40:00,worker-01,88.0,1150,0.35,32.65,118,1
2025-10-01T11:40:00,db-primary,42.4,1535,38.27,4.21,138,0
2025-10-01T11:45:00,web-01,40.3,3758,30.07,20.06,223,4
2025-10-01T11:45:00,web-02,33.5,7627,32.61,11.2,483,1
2025-10-01T11:45:00,worker-01,44.4,2444,9.55,31.53,457,2
2025-10-01T11:45:00,db-primary,28.0,1427,33.15,30.53,428,5
2025-10-01T11:50:00,web-01,55.5,3859,40.71,12.78,470,7
2025-10-01T11:50:00,web-02,20.3,5480,31.94,46.31,277,2
2025-10-01T11:50:00,worker-01,55.6,6846,39.56,61.55,77,1
2025-10-01T11:50:00,db-primary,72.0,4273,33.69,25.29,184,0
2025-10-01T11:55:00,web-01,33.3,3131,6.05,41.29,96,1
2025-10-01T11:55:00,web-02,79.6,1351,42.21,96.42,410,1
2025-10-01T11:55:00,worker-01,12.0,2721,42.19,26.88,296,5
2025-10-01T11:55:00,db-primary,67.5,746,46.55,69.61,371,4
2025-10-01T12:00:00,web-01,72.8,2508,14.27,55.04,105,0
2025-10-01T12:00:00,web-02,59.7,1273,12.62,8.54,191,1
2025-10-01T12:00:00,worker-01,13.3,1031,28.84,79.89,218,4
2025-10-01T12:00:00,db-primary,33.8,4276,14.54,92.7,153,1
2025-10-01T12:05:00,web-01,77.5,4093,17.53,58.77,65,0
2025-10-01T12:05:00,web-02,50.6,1341,8.89,62.32,195,0
2025-10-01T12:05:00,worker-01,78.1,6375,46.19,22.79,482,3
2025-10-01T12:05:00,db-primary,63.1,4736,8.74,71.5,36,0
2025-10-01T12:10:00,web-01,37.3,1910,1.27,48.28,186,0
2025-10-01T12:10:00,web-02,66.5,3024,9.97,6.26,377,5
2025-10-01T12:10:00,worker-01,8.7,3261,30.02,64.51,127,0
2025-10-01T12:10:00,db-primary,37.6,7161,31.46,43.73,191,3
2025-10-01T12:15:00,web-01,75.3,3597,36.25,14.18,161,3
2025-10-01T12:15:00,web-02,56.8,4939,7.59,58.81,254,5
2025-10-01T12:15:00,worker-01,83.3,2781,11.9,87.76,500,6
2025-10-01T12:15:00,db-primary,80.4,4213,15.29,64.33,406,6
2025-10-01T12:20:00,web-01,67.9,4934,32.24,14.32,57,0
2025-10-01T12:20:00,web-02,14.8,7529,15.41,61.69,200,2
2025-10-01T12:20:00,worker-01,70.2,3929,25.47,97.37,249,4
2025-10-01T12:20:00,db-primary,77.8,5514,46.28,41.91,150,1
2025-10-01T12:25:00,web-01,80.6,2806,17.15,53.72,51,0
2025-10-01T12:25:00,web-02,89.5,890,27.37,16.43,495,6
2025-10-01T12:25:00,worker-01,68.1,1500,31.65,75.21,353,0
2025-10-01T12:25:00,db-primary,83.1,5354,24.38,98.38,28,0
2025-10-01T12:30:00,web-01,62.3,6156,18.87,39.17,154,3
2025-10-01T12:30:00,web-02,7.3,1650,2.25,96.05,313,4
2025-10-01T12:30:00,worker-01,55.0,3620,29.75,79.59,28,0
2025-10-01T12:30:00,db-primary,29.3,2739,39.6,63.1,308,3
2025-10-01T12:35:00,web-01,61.0,7594,39.01,16.15,74,0
2025-10-01T12:35:00,web-02,68.7,3483,33.41,58.57,186,1
2025-10-01T12:35:00,worker-01,87.0,5766,26.15,62.61,338,0
2025-10-01T12:35:00,db-primary,57.8,3313,40.18,6.22,392,1
2025-10-01T12:40:00,web-01,78.7,5919,5.33,41.47,481,8
2025-10-01T12:40:00,web-02,57.7,2174,14.95,99.69,82,1
2025-10-01T12:40:00,worker-01,63.0,5183,35.35,62.24,469,8
2025-10-01T12:40:00,db-primary,58.7,6368,29.28,14.88,139,1
2025-10-01T12:45:00,web-01,66.5,3993,28.93,30.8,300,1
2025-10-01T12:45:00,web-02,52.4,6983,20.89,7.63,485,2
2025-10-01T12:45:00,worker-01,45.8,5908,24.11,51.04,224,1
2025-10-01T12:45:00,db-primary,65.7,1624,44.07,29.14,123,1
2025-10-01T12:50:00,web-01,74.9,1594,6.26,19.4,382,0
2025-10-01T12:50:00,web-02,28.9,5224,17.73,78.05,480,3
2025-10-01T12:50:00,worker-01,40.2,3180,14.6,33.12,159,0
2025-10-01T12:50:00,db-primary,30.8,2120,15.23,92.68,165,0
2025-10-01T12:55:00,web-01,61.0,5768,47.91,70.65,153,2
2025-10-01T12:55:00,web-02,68.5,7045,40.68,32.86,149,2
2025-10-01T12:55:00,worker-01,74.1,3418,18.76,72.08,325,0
2025-10-01T12:55:00,db-primary,12.2,5315,8.07,62.09,212,2
2025-10-01T13:00:00,web-01,91.9,4994,15.34,39.27,344,6
2025-10-01T13:00:00,web-02,37.7,3169,24.52,75.4,100,0
2025-10-01T13:00:00,worker-01,76.7,3244,21.23,28.33,39,0
2025-10-01T13:00:00,db-primary,64.0,6190,47.82,6.33,292,1
2025-10-01T13:05:00,web-01,82.9,3907,47.47,66.41,79,0
2025-10-01T13:05:00,web-02,91.2,4049,17.16,28.32,472,4
2025-10-01T13:05:00,worker-01,54.5,7721,49.58,51.11,79,1
2025-10-01T13:05:00,db-primary,77.4,2367,44.0,69.25,176,1
2025-10-01T13:10:00,web-01,34.4,7577,40.96,95.66,331,4
2025-10-01T13:10:00,web-02,30.7,3998,33.05,27.22,470,3
2025-10-01T13:10:00,worker-01,28.9,1462,9.59,7.66,225,2
2025-10-01T13:10:00,db-primary,24.0,5835,9.14,2.81,0,0
2025-10-01T13:15:00,web-01,25.4,1228,0.43,34.77,123,0
2025-10-01T13:15:00,web-02,35.2,2617,9.21,96.85,151,0
2025-10-01T13:15:00,worker-01,92.8,2227,27.19,99.77,174,2
2025-10-01T13:15:00,db-primary,63.7,525,12.22,13.61,175,1
2025-10-01T13:20:00,web-01,91.6,2427,2.01,82.91,125,1
2025-10-01T13:20:00,web-02,9.0,4234,30.03,99.73,285,5
2025-10-01T13:20:00,worker-01,76.2,4997,12.79,81.85,464,1
2025-10-01T13:20:00,db-primary,52.5,3733,35.43,52.27,47,1
2025-10-01T13:25:00,web-01,51.5,2117,0.37,82.08,292,4
2025-10-01T13:25:00,web-02,46.9,7616,41.17,38.9,71,0
2025-10-01T13:25:00,worker-01,60.7,923,23.44,96.33,212,4
2025-10-01T13:25:00,db-primary,14.4,2077,38.74,50.74,416,4
2025-10-01T13:30:00,web-01,36.4,1934,9.97,75.55,453,6
2025-10-01T13:30:00,web-02,44.4,6358,49.51,94.94,274,2
2025-10-01T13:30:00,worker-01,24.5,986,20.15,24.07,22,1
2025-10-01T13:30:00,db-primary,11.3,730,36.51,52.44,89,1
2025-10-01T13:35:00,web-01,22.4,6281,13.66,59.59,409,5
2025-10-01T13:35:00,web-02,18.5,4327,16.0,52.12,236,0
2025-10-01T13:35:00,worker-01,11.4,1812,7.02,18.28,386,7
2025-10-01T13:35:00,db-primary,77.7,694,14.77,83.59,325,3
2025-10-01T13:40:00,web-01,46.2,4623,19.31,88.19,74,1
2025-10-01T13:40:00,web-02,92.3,3147,7.56,78.67,124,0
2025-10-01T13:40:00,worker-01,37.0,5960,20.05,86.93,193,0
2025-10-01T13:40:00,db-primary,43.2,6041,41.84,80.74,193,0
2025-10-01T13:45:00,web-01,21.2,7532,44.11,84.06,76,0
2025-10-01T13:45:00,web-02,58.5,763,29.32,56.62,221,1
2025-10-01T13:45:00,worker-01,15.9,4644,20.04,11.4,328,2
2025-10-01T13:45:00,db-primary,10.8,5835,17.36,24.29,394,5
2025-10-01T13:50:00,web-01,62.9,1073,28.19,93.41,388,0
2025-10-01T13:50:00,web-02,80.0,4967,32.24,84.12,202,4
2025-10-01T13:50:00,worker-01,66.9,2197,46.25,12.32,345,5
2025-10-01T13:50:00,db-primary,17.1,2240,48.1,80.95,125,0
2025-10-01T13:55:00,web-01,46.4,2309,40.93,83.09,67,1
2025-10-01T13:55:00,web-02,62.2,4013,9.38,14.81,441,1
2025-10-01T13:55:00,worker-01,90.0,1105,28.0,41.62,332,6
2025-10-01T13:55:00,db-primary,5.2,4583,16.3,29.18,449,1
2025-10-01T14:00:00,web-01,64.7,1085,16.09,34.99,59,1
2025-10-01T14:00:00,web-02,54.1,5945,6.2,50.72,20,0
2025-10-01T14:00:00,worker-01,58.3,3764,0.85,95.7,72,1
2025-10-01T14:00:00,db-primary,69.4,3386,26.8,7.68,436,3
2025-10-01T14:05:00,web-01,10.7,6906,0.14,13.17,444,6
2025-10-01T14:05:00,web-02,34.8,955,35.02,80.43,189,2
2025-10-01T14:05:00,worker-01,70.8,1419,24.25,91.64,456,9
2025-10-01T14:05:00,db-primary,28.2,2829,23.69,71.14,6,1
2025-10-01T14:10:00,web-01,35.1,544,38.4,42.91,498,5
2025-10-01T14:10:00,web-02,70.8,4334,16.35,1.32,115,2
2025-10-01T14:10:00,worker-01,79.2,5944,48.44,85.54,131,0
2025-10-01T14:10:00,db-primary,79.3,1336,28.53,91.48,218,3
2025-10-01T14:15:00,web-01,64.0,623,36.51,78.38,464,2
2025-10-01T14:15:00,web-02,15.2,1595,8.16,67.89,483,4
2025-10-01T14:15:00,worker-01,8.4,3897,5.01,41.86,16,0
2025-10-01T14:15:00,db-primary,34.3,3503,14.88,46.16,162,0
2025-10-01T14:20:00,web-01,15.5,845,37.55,57.79,449,0
2025-10-01T14:20:00,web-02,31.7,1469,17.16,41.52,219,3
2025-10-01T14:20:00,worker-01,47.2,3886,25.83,0.72,194,3
2025-10-01T14:20:00,db-primary,93.9,5996,5.89,65.49,350,2
2025-10-01T14:25:00,web-01,59.1,4445,4.83,77.44,99,0
2025-10-01T14:25:00,web-02,80.3,7482,39.9,56.93,237,0
2025-10-01T14:25:00,worker-01,30.9,3008,3.33,94.81,263,5
2025-10-01T14:25:00,db-primary,21.7,1046,9.17,93.16,397,4
2025-10-01T14:30:00,web-01,51.8,2589,34.23,76.89,454,9
2025-10-01T14:30:00,web-02,44.6,5962,6.65,35.07,405,3
2025-10-01T14:30:00,worker-01,85.9,5486,5.14,77.63,66,0
2025-10-01T14:30:00,db-primary,60.3,5844,35.34,69.21,324,2
2025-10-01T14:35:00,web-01,46.4,2462,19.19,6.05,15,0
2025-10-01T14:35:00,web-02,21.6,3349,30.11,9.19,170,1
2025-10-01T14:35:00,worker-01,18.7,4236,5.23,24.05,425,6
2025-10-01T14:35:00,db-primary,28.3,5322,23.57,42.17,194,1
2025-10-01T14:40:00,web-01,40.3,3873,46.82,42.56,336,3
2025-10-01T14:40:00,web-02,20.8,6847,12.96,82.25,484,4
2025-10-01T14:40:00,worker-01,76.9,1899,25.37,54.11,279,4
2025-10-01T14:40:00,db-primary,68.0,4680,12.82,46.25,303,2
2025-10-01T14:45:00,web-01,92.1,631,48.52,9.57,84,0
2025-10-01T14:45:00,web-02,52.2,5829,4.85,22.68,103,1
2025-10-01T14:45:00,worker-01,48.3,2451,5.93,96.95,421,3
2025-10-01T14:45:00,db-primary,84.2,6007,44.38,36.09,409,5
2025-10-01T14:50:00,web-01,17.9,2566,19.32,0.77,255,1
2025-10-01T14:50:00,web-02,89.4,5658,26.61,1.23,152,3
2025-10-01T14:50:00,worker-01,20.3,1978,29.71,58.64,220,1
2025-10-01T14:50:00,db-primary,7.2,7636,2.55,27.99,137,2
2025-10-01T14:55:00,web-01,93.0,6889,33.43,91.14,392,1
2025-10-01T14:55:00,web-02,93.2,1037,25.56,12.15,258,4
2025-10-01T14:55:00,worker-01,75.1,766,33.91,18.52,23,1
2025-10-01T14:55:00,db-primary,79.2,6368,19.9,76.68,374,4
2025-10-01T15:00:00,web-01,34.8,1181,6.65,62.38,181,2
2025-10-01T15:00:00,web-02,80.9,6165,21.07,93.03,4,0
2025-10-01T15:00:00,worker-01,68.6,1170,43.04,87.43,60,0
2025-10-01T15:00:00,db-primary,27.4,3801,33.73,87.14,389,4
2025-10-01T15:05:00,web-01,29.6,2607,12.15,99.54,412,4
2025-10-01T15:05:00,web-02,40.8,666,46.13,93.13,451,0
2025-10-01T15:05:00,worker-01,50.9,3474,43.28,8.1,67,1
2025-10-01T15:05:00,db-primary,37.7,5967,45.52,38.04,263,3
2025-10-01T15:10:00,web-01,5.2,7706,32.43,48.68,219,3
2025-10-01T15:10:00,web-02,67.3,5484,32.12,82.27,358,3
2025-10-01T15:10:00,worker-01,63.1,5665,2.56,14.17,462,3
2025-10-01T15:10:00,db-primary,17.7,4976,12.03,51.42,213,3
2025-10-01T15:15:00,web-01,30.3,6319,29.33,66.3,244,4
2025-10-01T15:15:00,web-02,73.2,3863,32.42,47.91,25,1
2025-10-01T15:15:00,worker-01,8.9,5815,16.67,57.93,97,1
2025-10-01T15:15:00,db-primary,23.3,4176,40.72,25.24,211,1
2025-10-01T15:20:00,web-01,92.0,2968,20.43,63.71,332,3
2025-10-01T15:20:00,web-02,20.7,3196,39.41,7.75,378,6
2025-10-01T15:20:00,worker-01,49.8,7550,2.36,93.85,105,1
2025-10-01T15:20:00,db-primary,74.1,1854,17.43,4.02,47,1
2025-10-01T15:25:00,web-01,71.3,800,18.61,77.08,231,4
2025-10-01T15:25:00,web-02,89.2,7377,22.15,42.18,355,2
2025-10-01T15:25:00,worker-01,50.0,2421,17.57,20.58,205,1
2025-10-01T15:25:00,db-primary,12.0,2556,32.41,95.16,457,8
2025-10-01T15:30:00,web-01,86.2,6087,22.24,57.14,211,1
2025-10-01T15:30:00,web-02,73.3,831,47.61,82.84,414,2
2025-10-01T15:30:00,worker-01,50.0,1838,10.14,96.95,467,6
2025-10-01T15:30:00,db-primary,71.4,3578,28.24,9.12,313,5
2025-10-01T15:35:00,web-01,5.8,4848,41.95,43.55,188,3
2025-10-01T15:35:00,web-02,33.9,2927,14.9,16.5,124,0
2025-10-01T15:35:00,worker-01,63.4,1117,33.84,54.56,106,1
2025-10-01T15:35:00,db-primary,42.6,6687,27.23,69.97,120,1
2025-10-01T15:40:00,web-01,70.1,4342,23.56,52.54,51,1
2025-10-01T15:40:00,web-02,80.1,4418,1.77,68.09,282,4
2025-10-01T15:40:00,worker-01,85.8,6533,6.87,29.52,197,3
2025-10-01T15:40:00,db-primary,53.9,5896,16.71,98.78,131,2
2025-10-01T15:45:00,web-01,41.6,7503,27.53,62.01,78,0
2025-10-01T15:45:00,web-02,53.5,5545,48.02,73.99,272,5
2025-10-01T15:45:00,worker-01,58.9,2513,44.26,31.14,427,5
2025-10-01T15:45:00,db-primary,19.6,4115,25.13,8.62,121,1
2025-10-01T15:50:00,web-01,53.5,6503,19.26,89.8,6,0
2025-10-01T15:50:00,web-02,57.0,1159,29.05,96.94,61,1
2025-10-01T15:50:00,worker-01,75.4,6745,24.07,81.56,490,4
2025-10-01T15:50:00,db-primary,85.3,7251,19.59,40.7,194,2
2025-10-01T15:55:00,web-01,5.1,7608,31.06,92.17,280,4
